episode,phase,dep_agent,dep_opp,win_rate,ship_kl,ship_entropy,ship_vloss,clipfrac,spawn_kl,lambda_bc,my_wrecks,enemy_kills,dropoffs,spawns,peak_ships,n_steps,secs
291,ppo,20242.0,13032.333333333334,0.6666666666666666,0.004689151495005246,0.17749875368895354,0.7456151995393965,0.03961885376660912,0.0004956392724935199,0.1,127,10,0,224,52,57373,92.8
292,ppo,24329.166666666668,31736.666666666668,0.16666666666666666,0.004442715568623931,0.14715202039734449,1.1817972765526312,0.03305269977869393,1.4896918501724106e-06,0.1,136,1,2,199,43,53986,91.2
293,ppo,14250.666666666666,7166.833333333333,0.6666666666666666,0.005110415378435244,0.16942810213419332,0.8548369648910704,0.03698386211869537,-0.00015955813772355515,0.1,116,6,1,229,45,55502,90.6
294,ppo,21808.333333333332,21082.166666666668,0.5,0.003345777906869198,0.16343526971482095,0.635551762817398,0.03589336054163083,4.2432127535600254e-05,0.1,130,7,0,198,49,53605,90.8
295,ppo,14766.666666666666,9134.0,0.6666666666666666,0.003585585441229797,0.21670741270674337,0.7471269912058764,0.04360872694896688,0.0002705709180898926,0.1,108,6,0,233,47,51710,91.1
296,ppo,19011.833333333332,20301.0,0.5,0.003317742604937139,0.17947518468364,0.6714320578116322,0.03808880525343504,0.0001521888919948348,0.1,116,7,0,183,43,49573,88.2
297,ppo,16068.666666666666,9219.5,1.0,0.005256869081806924,0.16401135119653884,0.6705855331723652,0.035907838645849434,1.1132114276790617e-05,0.1,93,7,0,205,40,53578,88.8
298,ppo,27040.833333333332,6904.833333333333,1.0,0.006610408130243582,0.22032823139342708,0.6718226031980653,0.04692837733613408,0.0007673256744358999,0.1,115,8,0,230,48,58652,96.1
299,ppo,21717.666666666668,11472.166666666666,0.6666666666666666,0.005105719856860102,0.1901852366074111,1.1608298312323961,0.043436775512473526,0.0013149607946009686,0.1,122,10,1,224,47,54891,93.0
300,ppo,19139.0,7882.333333333333,0.8333333333333334,0.006580148444829046,0.20501749665518992,0.6585729182545655,0.046440972222222224,0.003046378609724343,0.1,131,13,0,228,51,52096,91.3
